rmse_min_max/coarse,rmse_avg/coarse,r2/coarse,r2_lin/coarse,rmse_min_max/clay,rmse_avg/clay,r2/clay,r2_lin/clay,rmse_min_max/silt,rmse_avg/silt,r2/silt,r2_lin/silt,rmse_min_max/sand,rmse_avg/sand,r2/sand,r2_lin/sand,rmse_min_max/pH.in.CaCl,rmse_avg/pH.in.CaCl,r2/pH.in.CaCl,r2_lin/pH.in.CaCl,rmse_min_max/pH.in.H2O,rmse_avg/pH.in.H2O,r2/pH.in.H2O,r2_lin/pH.in.H2O,rmse_min_max/OC,rmse_avg/OC,r2/OC,r2_lin/OC,rmse_min_max/CaCO3,rmse_avg/CaCO3,r2/CaCO3,r2_lin/CaCO3,rmse_min_max/N,rmse_avg/N,r2/N,r2_lin/N,rmse_min_max/P,rmse_avg/P,r2/P,r2_lin/P,rmse_min_max/K,rmse_avg/K,r2/K,r2_lin/K,rmse_min_max/CEC,rmse_avg/CEC,r2/CEC,r2_lin/CEC,rmse_min_max/avg,rmse_avg/avg,r2/avg,r2_lin/avg,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time
0.11180000007152557,0.697700023651123,0.18629999458789825,0.18870000541210175,0.1428000032901764,0.5975000262260437,0.24240000545978546,0.24289999902248383,0.17180000245571136,0.4146000146865845,0.2621000111103058,0.26649999618530273,0.22030000388622284,0.5023000240325928,0.3098999857902527,0.3125999867916107,0.14110000431537628,0.1632000058889389,0.5371000170707703,0.5403000116348267,0.1347000002861023,0.14079999923706055,0.539900004863739,0.5440999865531921,0.12309999763965607,0.8532999753952026,0.23080000281333923,0.23330000042915344,0.11680000275373459,1.964400053024292,0.36250001192092896,0.3637000024318695,0.09260000288486481,0.6963000297546387,0.19449999928474426,0.1956000030040741,0.022099999710917473,1.0205999612808228,0.10750000178813934,0.10809999704360962,0.026799999177455902,1.0362000465393066,0.16110000014305115,0.1623000055551529,0.0934000015258789,0.6894999742507935,0.1607999950647354,0.16089999675750732,0.11640000343322754,0.7314000129699707,0.27459999918937683,0.2766000032424927,2.482494354248047,False,,,11,04e1b_00129,88bff54167af4118bbfcbaebb27ba262,2023-01-26_21-03-56,1674763436,47.24421548843384,2591199,airbus,149.132.176.97,47.24421548843384,0,11,0.00252532958984375
0.11209999769926071,0.6995999813079834,0.1818999946117401,0.1834000051021576,0.14270000159740448,0.5968000292778015,0.24410000443458557,0.2460000067949295,0.17059999704360962,0.4117000102996826,0.27239999175071716,0.2840000092983246,0.21960000693798065,0.5006999969482422,0.314300000667572,0.3228999972343445,0.14139999449253082,0.16349999606609344,0.5351999998092651,0.5414000153541565,0.1348000019788742,0.14090000092983246,0.5393999814987183,0.5442000031471252,0.12189999967813492,0.8449000120162964,0.24580000340938568,0.24879999458789825,0.11720000207424164,1.9713000059127808,0.3580000102519989,0.3589000105857849,0.09200000017881393,0.6920999884605408,0.20409999787807465,0.20520000159740448,0.022099999710917473,1.017799973487854,0.11240000277757645,0.1128000020980835,0.026799999177455902,1.0361000299453735,0.16130000352859497,0.16349999606609344,0.09279999881982803,0.6855000257492065,0.1704999953508377,0.1728000044822693,0.11620000004768372,0.7300999760627747,0.2782999873161316,0.28200000524520874,2.2842957973480225,False,,,12,04e1b_00129,88bff54167af4118bbfcbaebb27ba262,2023-01-26_21-03-58,1674763438,49.52851128578186,2591199,airbus,149.132.176.97,49.52851128578186,0,12,0.00252532958984375
0.11249999701976776,0.7021999955177307,0.17569999396800995,0.17980000376701355,0.14149999618530273,0.592199981212616,0.2558000087738037,0.257099986076355,0.16920000314712524,0.4083999991416931,0.2838999927043915,0.29109999537467957,0.2168000042438507,0.4941999912261963,0.3319999873638153,0.33399999141693115,0.14090000092983246,0.16290000081062317,0.5386999845504761,0.5432999730110168,0.1348000019788742,0.14090000092983246,0.5392000079154968,0.5453000068664551,0.12229999899864197,0.8478999733924866,0.24040000140666962,0.24079999327659607,0.11720000207424164,1.9717999696731567,0.357699990272522,0.36579999327659607,0.09200000017881393,0.6919000148773193,0.2045000046491623,0.2062000036239624,0.022099999710917473,1.0182000398635864,0.11159999668598175,0.11349999904632568,0.026599999517202377,1.0286999940872192,0.17339999973773956,0.1737000048160553,0.09290000051259995,0.685699999332428,0.16990000009536743,0.1704999953508377,0.11569999903440475,0.7287999987602234,0.28189998865127563,0.2851000130176544,2.4979004859924316,False,,,13,04e1b_00129,88bff54167af4118bbfcbaebb27ba262,2023-01-26_21-04-01,1674763441,52.02641177177429,2591199,airbus,149.132.176.97,52.02641177177429,0,13,0.00252532958984375
0.11190000176429749,0.6983000040054321,0.18479999899864197,0.18520000576972961,0.13989999890327454,0.5852000117301941,0.27320000529289246,0.27399998903274536,0.16820000112056732,0.4058000147342682,0.2928999960422516,0.29499998688697815,0.21449999511241913,0.48890000581741333,0.34619998931884766,0.34689998626708984,0.14059999585151672,0.16249999403953552,0.5407000184059143,0.5418000221252441,0.13330000638961792,0.13930000364780426,0.5498999953269958,0.5511000156402588,0.12189999967813492,0.8452000021934509,0.24529999494552612,0.24609999358654022,0.11590000241994858,1.9499000310897827,0.3718999922275543,0.3734000027179718,0.09189999848604202,0.6915000081062317,0.20569999516010284,0.20839999616146088,0.02199999988079071,1.01419997215271,0.11869999766349792,0.11909999698400497,0.026499999687075615,1.0262999534606934,0.17720000445842743,0.17810000479221344,0.09269999712705612,0.684499979019165,0.1729000061750412,0.17399999499320984,0.11490000039339066,0.7243000268936157,0.28999999165534973,0.29109999537467957,2.4316751956939697,False,,,14,04e1b_00129,88bff54167af4118bbfcbaebb27ba262,2023-01-26_21-04-03,1674763443,54.45808696746826,2591199,airbus,149.132.176.97,54.45808696746826,0,14,0.00252532958984375
0.11150000244379044,0.6958000063896179,0.19059999287128448,0.1914999932050705,0.1388999968767166,0.5812000036239624,0.2831000089645386,0.2833999991416931,0.1671999990940094,0.4036000072956085,0.30059999227523804,0.3009999990463257,0.2134999930858612,0.4867999851703644,0.35179999470710754,0.35199999809265137,0.1395999938249588,0.16140000522136688,0.5471000075340271,0.5472999811172485,0.1324000060558319,0.13830000162124634,0.5558000206947327,0.5569999814033508,0.12150000035762787,0.8422999978065491,0.25049999356269836,0.25360000133514404,0.11670000106096268,1.9625999927520752,0.3637000024318695,0.3709000051021576,0.09149999916553497,0.6880000233650208,0.21369999647140503,0.21879999339580536,0.02199999988079071,1.0139000415802002,0.11909999698400497,0.12049999833106995,0.026599999517202377,1.0291999578475952,0.17249999940395355,0.17489999532699585,0.09179999679327011,0.6777999997138977,0.1890999972820282,0.18940000236034393,0.1143999993801117,0.7233999967575073,0.2948000133037567,0.29670000076293945,2.2252349853515625,False,,,15,04e1b_00129,88bff54167af4118bbfcbaebb27ba262,2023-01-26_21-04-05,1674763445,56.683321952819824,2591199,airbus,149.132.176.97,56.683321952819824,0,15,0.00252532958984375
0.11169999837875366,0.6974999904632568,0.1867000013589859,0.1876000016927719,0.13910000026226044,0.5820000171661377,0.28110000491142273,0.28119999170303345,0.1671999990940094,0.4036000072956085,0.30070000886917114,0.303600013256073,0.21389999985694885,0.4876999855041504,0.34950000047683716,0.3504999876022339,0.13860000669956207,0.16030000150203705,0.5533999800682068,0.5537999868392944,0.13199999928474426,0.1378999948501587,0.5586000084877014,0.5595999956130981,0.12110000103712082,0.8392999768257141,0.2558000087738037,0.2563000023365021,0.11469999700784683,1.9287999868392944,0.3853999972343445,0.38589999079704285,0.09109999984502792,0.685699999332428,0.21879999339580536,0.22100000083446503,0.02199999988079071,1.013700008392334,0.11949999630451202,0.1216999962925911,0.026599999517202377,1.027899980545044,0.1746000051498413,0.17509999871253967,0.09179999679327011,0.6775000095367432,0.18960000574588776,0.18970000743865967,0.11420000344514847,0.7202000021934509,0.2978000044822693,0.298799991607666,2.6315605640411377,False,,,16,04e1b_00129,88bff54167af4118bbfcbaebb27ba262,2023-01-26_21-04-08,1674763448,59.31488251686096,2591199,airbus,149.132.176.97,59.31488251686096,0,16,0.00252532958984375
0.11190000176429749,0.6987000107765198,0.18400000035762787,0.18479999899864197,0.13899999856948853,0.5814999938011169,0.2822999954223633,0.2851000130176544,0.1665000021457672,0.4018999934196472,0.30649998784065247,0.31279999017715454,0.21369999647140503,0.4871000051498413,0.35109999775886536,0.358599990606308,0.13940000534057617,0.16120000183582306,0.5482000112533569,0.5533000230789185,0.13210000097751617,0.13809999823570251,0.557699978351593,0.5638999938964844,0.120899997651577,0.8384000062942505,0.2574000060558319,0.2599000036716461,0.1151999980211258,1.9375,0.3799000084400177,0.38580000400543213,0.09109999984502792,0.6850000023841858,0.22040000557899475,0.2248000055551529,0.02199999988079071,1.0130000114440918,0.12080000340938568,0.12080000340938568,0.026499999687075615,1.0235999822616577,0.18150000274181366,0.18389999866485596,0.0917000025510788,0.677299976348877,0.19020000100135803,0.1923000067472458,0.11420000344514847,0.720300018787384,0.29829999804496765,0.30219998955726624,2.331829309463501,False,,,17,04e1b_00129,88bff54167af4118bbfcbaebb27ba262,2023-01-26_21-04-10,1674763450,61.64671182632446,2591199,airbus,149.132.176.97,61.64671182632446,0,17,0.00252532958984375
0.11159999668598175,0.6967999935150146,0.188400000333786,0.18979999423027039,0.13770000636577606,0.5760999917984009,0.2955999970436096,0.29580000042915344,0.1664000004529953,0.4016000032424927,0.3077000081539154,0.3082999885082245,0.21209999918937683,0.48339998722076416,0.36079999804496765,0.3610000014305115,0.13809999823570251,0.15970000624656677,0.5569000244140625,0.557200014591217,0.131400004029274,0.13729999959468842,0.5622000098228455,0.5631999969482422,0.12070000171661377,0.836899995803833,0.25999999046325684,0.2614000141620636,0.11469999700784683,1.9290000200271606,0.38530001044273376,0.3871999979019165,0.09099999815225601,0.6845999956130981,0.22130000591278076,0.22269999980926514,0.02199999988079071,1.0130000114440918,0.12080000340938568,0.12099999934434891,0.026499999687075615,1.0226999521255493,0.18289999663829803,0.18299999833106995,0.09139999747276306,0.6748999953269958,0.19589999318122864,0.19599999487400055,0.1136000007390976,0.7179999947547913,0.30309998989105225,0.30390000343322754,2.3915913105010986,False,,,18,04e1b_00129,88bff54167af4118bbfcbaebb27ba262,2023-01-26_21-04-13,1674763453,64.03830313682556,2591199,airbus,149.132.176.97,64.03830313682556,0,18,0.00252532958984375
0.1111999973654747,0.6942999958992004,0.1941000074148178,0.19470000267028809,0.1379999965429306,0.5774000287055969,0.2924000024795532,0.2935999929904938,0.16590000689029694,0.4004000127315521,0.3116999864578247,0.31369999051094055,0.2117999941110611,0.4828000068664551,0.36239999532699585,0.3626999855041504,0.13809999823570251,0.15970000624656677,0.5565999746322632,0.5590000152587891,0.13109999895095825,0.13689999282360077,0.5647000074386597,0.5669000148773193,0.12080000340938568,0.8371999859809875,0.25949999690055847,0.2612999975681305,0.11460000276565552,1.926900029182434,0.38659998774528503,0.38909998536109924,0.09099999815225601,0.6848000288009644,0.22089999914169312,0.2231999933719635,0.021900000050663948,1.011299967765808,0.12370000034570694,0.1251000016927719,0.026499999687075615,1.0226999521255493,0.18289999663829803,0.18310000002384186,0.09120000153779984,0.6736000180244446,0.1988999992609024,0.1988999992609024,0.11349999904632568,0.7172999978065491,0.304500013589859,0.3059000074863434,2.4608078002929688,False,,,19,04e1b_00129,88bff54167af4118bbfcbaebb27ba262,2023-01-26_21-04-15,1674763455,66.49911093711853,2591199,airbus,149.132.176.97,66.49911093711853,0,19,0.00252532958984375
0.11129999905824661,0.6949999928474426,0.19249999523162842,0.19370000064373016,0.1370999962091446,0.5733000040054321,0.30239999294281006,0.3037000000476837,0.16509999334812164,0.3986000120639801,0.3179999887943268,0.32100000977516174,0.20980000495910645,0.478300005197525,0.3741999864578247,0.37599998712539673,0.1379999965429306,0.15960000455379486,0.5572999715805054,0.5598000288009644,0.13089999556541443,0.13670000433921814,0.5659999847412109,0.569100022315979,0.12039999663829803,0.8343999981880188,0.26440000534057617,0.2667999863624573,0.11460000276565552,1.927899956703186,0.38600000739097595,0.38690000772476196,0.09040000289678574,0.6797999739646912,0.2321999967098236,0.23600000143051147,0.021900000050663948,1.01010000705719,0.1257999986410141,0.12620000541210175,0.026399999856948853,1.0194000005722046,0.1881999969482422,0.19020000100135803,0.09109999984502792,0.6723999977111816,0.20190000534057617,0.20309999585151672,0.11309999972581863,0.715499997138977,0.3091000020503998,0.3109999895095825,2.387371063232422,False,,,20,04e1b_00129,88bff54167af4118bbfcbaebb27ba262,2023-01-26_21-04-17,1674763457,68.88648200035095,2591199,airbus,149.132.176.97,68.88648200035095,0,20,0.00252532958984375
0.11129999905824661,0.6948999762535095,0.19269999861717224,0.19419999420642853,0.13670000433921814,0.5719000101089478,0.3057999908924103,0.3061000108718872,0.1648000031709671,0.3977999985218048,0.320499986410141,0.32170000672340393,0.20900000631809235,0.4763999879360199,0.3792000114917755,0.37950000166893005,0.13650000095367432,0.15780000388622284,0.5672000050544739,0.5690000057220459,0.12999999523162842,0.13580000400543213,0.5717999935150146,0.5738999843597412,0.11990000307559967,0.8312000036239624,0.2700999975204468,0.272599995136261,0.11400000005960464,1.916599988937378,0.39320001006126404,0.39410001039505005,0.09019999951124191,0.6786999702453613,0.2345999926328659,0.2362000048160553,0.02199999988079071,1.0121999979019165,0.12210000306367874,0.12269999831914902,0.026399999856948853,1.021399974822998,0.1850000023841858,0.18700000643730164,0.0908999964594841,0.670799970626831,0.20569999516010284,0.2061000019311905,0.11259999871253967,0.7138000130653381,0.3122999966144562,0.31360000371932983,2.412822723388672,False,,,21,04e1b_00129,88bff54167af4118bbfcbaebb27ba262,2023-01-26_21-04-20,1674763460,71.29930472373962,2591199,airbus,149.132.176.97,71.29930472373962,0,21,0.00252532958984375
0.11129999905824661,0.6948999762535095,0.19269999861717224,0.1932000070810318,0.13740000128746033,0.5746999979019165,0.29910001158714294,0.3043999969959259,0.16500000655651093,0.3982999920845032,0.3190000057220459,0.322299987077713,0.21060000360012054,0.48010000586509705,0.36959999799728394,0.37450000643730164,0.1371999979019165,0.15860000252723694,0.5627999901771545,0.5697000026702881,0.13050000369548798,0.1363999992609024,0.5683000087738037,0.5763000249862671,0.12080000340938568,0.8377000093460083,0.25870001316070557,0.26429998874664307,0.11379999667406082,1.9140000343322754,0.39489999413490295,0.3952000141143799,0.09070000052452087,0.682200014591217,0.22679999470710754,0.23100000619888306,0.021900000050663948,1.010699987411499,0.12460000067949295,0.12520000338554382,0.026399999856948853,1.019700050354004,0.1876000016927719,0.18870000541210175,0.0908999964594841,0.6714000105857849,0.20419999957084656,0.20720000565052032,0.11299999803304672,0.714900016784668,0.3089999854564667,0.3127000033855438,2.492788314819336,False,,,22,04e1b_00129,88bff54167af4118bbfcbaebb27ba262,2023-01-26_21-04-22,1674763462,73.79209303855896,2591199,airbus,149.132.176.97,73.79209303855896,0,22,0.00252532958984375
